,ID,Game,ReleaseDate,Developer,Publisher
812,1202760,Story in the Dream World -Volcano and Possession-,2020-01-04,Nuriverse,Polaris(붙박이별)
813,1134450,ALLBLACK Phase 1,2019-08-20,NSAID,NSAID
814,879030,Egg Teacher VR,2018-10-04,Brighter3D Software Development Ltd.,Brighter3D Software Development Ltd.
815,1073890,Dragon Fight VR,2020-03-05,"The Acceleration Agency, FarCade",The Acceleration Agency
816,791380,Way Out,2018-02-08,"Shenzhen Simeng Technology Co., Ltd.","Shenzhen Simeng Technology Co., Ltd."
817,1158870,无限之心,2019-10-08,无限仙侠,无限仙侠
818,923790,Battle Royale Survival,2018-08-31,The Commander,
819,1262030,猎魔战纪,2020-03-21,"猎魔战纪, 魔域永恒",魔域永恒
820,1245610,AChat,2020-04-04,AChat Animation Studios,AChat Animation Studios
821,304930,Unturned,2017-07-07,Smartly Dressed Games,Smartly Dressed Games
822,700330,SCP: Secret Laboratory,2017-12-29,Northwood Studios,Northwood Studios
823,601510,Yu-Gi-Oh! Duel Links,2017-11-16,Konami Digital Entertainment,Konami Digital Entertainment
824,383080,Sakura Clicker,2015-07-29,Winged Cloud,Winged Cloud
825,356670,Spooky's Jump Scare Mansion,2015-07-28,Lag Studios,Lag Studios
826,706990,BLOCKPOST,2019-04-25,Skullcap Studios,Skullcap Studios
827,652980,Loading Screen Simulator,2017-07-13,CakeEaterGames,CakeEaterGames
828,237310,Elsword,2014-07-02,KOG,KOG Games
829,329110,Gems of War - Puzzle RPG,2014-11-20,Infinity Plus 2,505 Games
830,435030,Lost Lands: Mahjong,2016-03-14,FIVE-BN GAMES,FIVE-BN GAMES
831,637850,Confess My Love,2017-05-27,LR Studio,LR Studio
832,723780,Modern Combat Versus,2017-12-19,Gameloft,Gameloft
833,250420,8BitMMO,2015-01-26,Archive Entertainment,Archive Entertainment
834,234330,MARVEL Puzzle Quest,2013-12-05,Demiurge Studios,D3 Go!
835,482920,Hero Zero,2016-07-05,Playata GmbH,European Games Group AG
836,331360,Heavy Metal Machines,2018-09-19,Hoplon,Hoplon
837,334920,Zero-K,2018-04-27,Zero-K Team,Zero-K Team
838,1122750,异化之恶〇Abnormal Treatment,2019-08-02,Eternal Dream,迷糊的安安
839,619080,SOS,2018-01-23,"Outpost Games, Inc.","Outpost Games, Inc."
840,922460,Cheeky Chooks,2018-10-31,Trilum Studios,"Trilum Studios, RSPCA"
841,449040,Jesus Christ RPG Trilogy,2016-03-18,Wholetone Games,Wholetone Games
842,510050,You Have 10 Seconds,2016-07-14,tamationgames,tamationgames
843,341720,Among Ripples,2015-01-22,Eat Create Sleep,Eat Create Sleep
844,764050,Maelstrom,2019-09-20,"Gunpowder Games, Inc.","Forthright Entertainment, Inc"
845,360620,Spellsworn,2018-03-13,Frogsong Studios AB,Frogsong Studios AB
846,439940,Lucid9: Inciting Incident,2016-04-14,Fallen Snow Studios,Sekai Project
847,463390,One Thousand Lies,2016-04-24,Keinart Lobre,Keinart Lobre
848,519140,Minds Eyes,2016-08-31,Stanislaw Truchowski,TurnVex
849,814480,Mini World: Block Art,2018-04-27,"Miniwan Technology Co.,Limited","Miniwan Technology Co.,Limited"
850,468250,Warfare Online,2017-05-08,Con Artist Games,Con Artist Games
851,639650,1982,2017-06-28,Binary Zoo,Bit Toys
852,605610,Dawn,2017-03-31,Brave Rabbit Games,SMU Guildhall
853,314010,Boid,2016-07-08,Mokus,tinyBuild
854,1160750,Grim Clicker,2020-01-09,EvilCharm Games,EvilCharm Games
855,1096200,The Orville - Interactive Fan Experience,2019-07-23,Messy Desk Interactive,Messy Desk Interactive
856,439370,Midair,2018-05-03,Archetype Studios,Archetype Studios
857,744800,Banyu Lintar Angin - Little Storm -,2018-01-11,Mojiken Studio,Toge Productions
858,676770,Island Dash,2017-08-30,"Flo Knödl, Johannes Fischer, Michael Hütter, Christoph Müller, Simon Eberl, Thomas Kern, Lukas Schönwiese",Flo Knödl
859,394380,BattleStick,2016-05-06,Pinterac,
860,805270,Playcraft,2019-10-23,Bebop Games,Bebop Games
861,1161150,Legend of sword and Magic MMO,2020-01-07,Legend,VastSea
862,323900,March of War: FaceOff - M,2015-07-16,ISOTX,ISOTX
863,504300,Gangs of Space,2017-08-10,Little Big MMO,Little Big MMO
864,1133430,Ashes of Creation Apocalypse,2019-09-24,"Intrepid Studios, Inc.","Intrepid Studios, Inc."
865,687980,Mothlight,2017-08-25,Samu,Samu
866,759970,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,2017-12-14,ecoddr,"Pujia8 Studio, Gamera Game"
867,823550,Booty Calls,2018-09-18,3X Entertainment Limited,3X Entertainment Limited
868,959750,A Book of Beasts and Buddies,2018-10-06,Squiddershins,Squiddershins
869,1053000,PLANES ATTACK,2019-05-06,SRS Games,SRS Games
870,447270,IKEA VR Experience,2016-04-04,IKEA Communications AB,IKEA Communications AB
871,458760,Palinurus,2016-12-09,Watercress Studios,Watercress Studios
872,344190,Immortal Empire,2015-12-03,Tactic Studios Inc.,Tactic Studios Inc.
873,1128480,Nice Jumper,2019-08-09,Nikolai Usachev,USANIK STD
874,590910,炎黄战纪之三国烽烟,2018-01-31,上海班图网络科技有限公司,上海班图网络科技有限公司
875,616220,Hide vs. Seek,2017-08-07,Brave Little Studios,Brave Little Studios
876,449470,Atulos Online,2016-04-30,Parallaxian Pty Ltd,Parallaxian Pty Ltd
877,716260,Guns'n'Stories: Preface VR,2017-10-26,MIROWIN,MIROWIN
878,643980,Ironbound,2018-01-04,Secret Level SRL,"Making Fun, Inc."
